sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
SO44050,BK-R93R-62,17050,2011-02-24,2011-03-03,2011-03-08,3578.00,1,3578.00
SO44051,BK-R93R-62,13691,2011-02-25,2011-03-04,2011-03-09,3578.00,1,3578.00
SO44052,BK-R93R-56,16637,2011-02-25,2011-03-04,2011-03-09,3578.00,1,3578.00
SO44053,BK-R50B-44,19329,2011-02-26,2011-03-05,2011-03-10,699.00,1,699.00
SO44054,BK-R93R-56,13542,2011-02-26,2011-03-05,2011-03-10,3578.00,1,3578.00
SO44055,BK-R93R-62,13543,2011-02-26,2011-03-05,2011-03-10,3578.00,1,3578.00
SO44056,BK-R93R-56,13559,2011-02-26,2011-03-05,2011-03-10,3578.00,1,3578.00
SO44057,BK-R50B-44,14577,2011-02-26,2011-03-05,2011-03-10,699.00,1,699.00
SO44058,BK-M82B-44,11056,2011-02-26,2011-03-05,2011-03-10,3375.00,1,3375.00
SO44059,BK-R93R-52,16688,2011-02-26,2011-03-05,2011-03-10,3578.00,1,3578.00
SO44060,BK-R50B-52,25273,2011-02-26,2011-03-05,2011-03-10,699.00,1,699.00
SO44061,BK-R93R-62,27919,2011-02-27,2011-03-06,2011-03-11,3578.00,1,3578.00
SO44062,BK-R93R-62,28041,2011-02-27,2011-03-06,2011-03-11,3578.00,1,3578.00
SO44063,BK-M82S-38,11240,2011-02-27,2011-03-06,2011-03-11,3400.00,1,3400.00
SO44064,BK-R93R-62,22050,2011-02-27,2011-03-06,2011-03-11,3578.00,1,3578.00
SO44065,BK-R93R-62,28062,2011-02-27,2011-03-06,2011-03-11,3578.00,1,3578.00
SO44066,BK-M82S-38,25867,2011-02-27,2011-03-06,2011-03-11,3400.00,1,3400.00
SO44067,BK-R93R-62,17049,2011-02-27,2011-03-06,2011-03-11,3578.00,1,3578.00
SO44068,BK-R93R-52,13541,2011-02-28,2011-03-07,2011-03-12,3578.00,1,3578.00
SO44069,BK-M82B-42,28395,2011-02-28,2011-03-07,2011-03-12,3375.00,1,3375.00
SO44070,BK-M82B-42,19829,2011-02-28,2011-03-07,2011-03-12,3375.00,1,3375.00
SO44071,BK-R93R-52,16691,2011-02-28,2011-03-07,2011-03-12,3578.00,1,3578.00
SO44072,BK-R93R-44,16656,2011-02-28,2011-03-07,2011-03-12,3578.00,1,3578.00
SO44073,BK-M82B-48,11044,2011-02-28,2011-03-07,2011-03-12,3375.00,1,3375.00
SO44134,BK-R93R-62,13821,2011-03-01,2011-03-08,2011-03-13,3578.00,1,3578.00
SO44135,BK-R93R-62,28156,2011-03-01,2011-03-08,2011-03-13,3578.00,1,3578.00
SO44136,BK-R93R-44,22114,2011-03-01,2011-03-08,2011-03-13,3578.00,1,3578.00
SO44137,BK-R93R-56,17328,2011-03-01,2011-03-08,2011-03-13,3578.00,1,3578.00
SO44138,BK-R93R-62,13765,2011-03-02,2011-03-09,2011-03-14,3578.00,1,3578.00
SO44139,BK-R93R-44,13792,2011-03-02,2011-03-09,2011-03-14,3578.00,1,3578.00
SO44140,BK-R93R-44,12221,2011-03-02,2011-03-09,2011-03-14,3578.00,1,3578.00
SO44141,BK-R93R-52,13572,2011-03-02,2011-03-09,2011-03-14,3578.00,1,3578.00
SO44142,BK-R93R-52,22058,2011-03-02,2011-03-09,2011-03-14,3578.00,1,3578.00
SO44143,BK-R93R-52,28145,2011-03-02,2011-03-09,2011-03-14,3578.00,1,3578.00
SO44144,BK-R93R-48,17071,2011-03-02,2011-03-09,2011-03-14,3578.00,1,3578.00
SO44145,BK-R93R-62,17309,2011-03-02,2011-03-09,2011-03-14,3578.00,1,3578.00
SO44146,BK-R93R-52,17310,2011-03-02,2011-03-09,2011-03-14,3578.00,1,3578.00
SO44147,BK-R93R-62,17320,2011-03-02,2011-03-09,2011-03-14,3578.00,1,3578.00
SO44148,BK-R93R-62,28172,2011-03-03,2011-03-10,2011-03-15,3578.00,1,3578.00
SO44149,BK-R93R-48,17242,2011-03-03,2011-03-10,2011-03-15,3578.00,1,3578.00
SO44150,BK-R93R-48,17315,2011-03-03,2011-03-10,2011-03-15,3578.00,1,3578.00
SO44151,BK-R50R-48,25558,2011-03-03,2011-03-10,2011-03-15,699.00,1,699.00
SO44152,BK-M82S-44,11334,2011-03-04,2011-03-11,2011-03-16,3400.00,1,3400.00
SO44153,BK-R93R-48,28168,2011-03-04,2011-03-11,2011-03-16,3578.00,1,3578.00
SO44154,BK-R93R-44,28181,2011-03-04,2011-03-11,2011-03-16,3578.00,1,3578.00
SO44155,BK-R93R-52,28131,2011-03-04,2011-03-11,2011-03-16,3578.00,1,3578.00
SO44156,BK-M82S-44,25887,2011-03-04,2011-03-11,2011-03-16,3400.00,1,3400.00
SO44157,BK-R93R-56,17055,2011-03-04,2011-03-11,2011-03-16,3578.00,1,3578.00
SO44158,BK-R93R-44,13567,2011-03-05,2011-03-12,2011-03-17,3578.00,1,3578.00
SO44159,BK-R93R-44,28182,2011-03-05,2011-03-12,2011-03-17,3578.00,1,3578.00
SO44160,BK-R93R-48,28186,2011-03-05,2011-03-12,2011-03-17,3578.00,1,3578.00
SO44161,BK-R93R-56,13772,2011-03-06,2011-03-13,2011-03-18,3578.00,1,3578.00
SO44162,BK-R93R-44,28185,2011-03-06,2011-03-13,2011-03-18,3578.00,1,3578.00
SO44163,BK-R93R-56,28193,2011-03-06,2011-03-13,2011-03-18,3578.00,1,3578.00
SO44164,BK-R93R-62,28088,2011-03-06,2011-03-13,2011-03-18,3578.00,1,3578.00
SO44165,BK-R93R-52,17065,2011-03-06,2011-03-13,2011-03-18,3578.00,1,3578.00
SO44166,BK-R50B-44,14581,2011-03-06,2011-03-13,2011-03-18,699.00,1,699.00
SO44167,BK-R93R-56,17308,2011-03-06,2011-03-13,2011-03-18,3578.00,1,3578.00
SO44168,BK-R93R-52,12211,2011-03-07,2011-03-14,2011-03-19,3578.00,1,3578.00
SO44169,BK-R93R-44,28179,2011-03-07,2011-03-14,2011-03-19,3578.00,1,3578.00
SO44170,BK-R93R-56,28183,2011-03-07,2011-03-14,2011-03-19,3578.00,1,3578.00
SO44171,BK-R93R-52,28112,2011-03-07,2011-03-14,2011-03-19,3578.00,1,3578.00
SO44172,BK-R50B-44,14584,2011-03-07,2011-03-14,2011-03-19,699.00,1,699.00
SO44173,BK-R93R-48,13784,2011-03-08,2011-03-15,2011-03-20,3578.00,1,3578.00
SO44174,BK-R93R-44,17229,2011-03-08,2011-03-15,2011-03-20,3578.00,1,3578.00
SO44175,BK-R93R-52,17246,2011-03-08,2011-03-15,2011-03-20,3578.00,1,3578.00
SO44176,BK-R93R-56,12220,2011-03-09,2011-03-16,2011-03-21,3578.00,1,3578.00
SO44177,BK-M82B-44,11337,2011-03-09,2011-03-16,2011-03-21,3375.00,1,3375.00
SO44178,BK-R93R-48,28097,2011-03-09,2011-03-16,2011-03-21,3578.00,1,3578.00
SO44179,BK-M82B-44,25888,2011-03-09,2011-03-16,2011-03-21,3375.00,1,3375.00
SO44180,BK-M82S-48,11058,2011-03-09,2011-03-16,2011-03-21,3400.00,1,3400.00
SO44181,BK-R93R-48,17294,2011-03-09,2011-03-16,2011-03-21,3578.00,1,3578.00
SO44182,BK-R93R-62,17299,2011-03-09,2011-03-16,2011-03-21,3578.00,1,3578.00
SO44183,BK-R93R-62,28158,2011-03-10,2011-03-17,2011-03-22,3578.00,1,3578.00
SO44184,BK-R93R-56,17247,2011-03-10,2011-03-17,2011-03-22,3578.00,1,3578.00
SO44185,BK-R93R-62,17280,2011-03-10,2011-03-17,2011-03-22,3578.00,1,3578.00
SO44186,BK-M82S-48,25889,2011-03-12,2011-03-19,2011-03-24,3400.00,1,3400.00
SO44187,BK-R93R-52,17069,2011-03-12,2011-03-19,2011-03-24,3578.00,1,3578.00
SO44188,BK-R50B-60,20052,2011-03-13,2011-03-20,2011-03-25,699.00,1,699.00
SO44189,BK-R50R-60,20054,2011-03-13,2011-03-20,2011-03-25,699.00,1,699.00
SO44190,BK-M82B-38,11061,2011-03-13,2011-03-20,2011-03-25,3375.00,1,3375.00
SO44191,BK-R93R-62,17248,2011-03-13,2011-03-20,2011-03-25,3578.00,1,3578.00
SO44192,BK-R93R-48,13570,2011-03-14,2011-03-21,2011-03-26,3578.00,1,3578.00
SO44193,BK-R93R-48,28164,2011-03-14,2011-03-21,2011-03-26,3578.00,1,3578.00
SO44194,BK-R93R-62,17064,2011-03-14,2011-03-21,2011-03-26,3578.00,1,3578.00
SO44195,BK-R93R-52,17249,2011-03-14,2011-03-21,2011-03-26,3578.00,1,3578.00
SO44196,BK-R93R-56,17295,2011-03-14,2011-03-21,2011-03-26,3578.00,1,3578.00
SO44197,BK-R93R-48,28096,2011-03-15,2011-03-22,2011-03-27,3578.00,1,3578.00
SO44198,BK-R93R-62,28150,2011-03-15,2011-03-22,2011-03-27,3578.00,1,3578.00
SO44199,BK-R93R-52,17259,2011-03-15,2011-03-22,2011-03-27,3578.00,1,3578.00
SO44200,BK-R93R-44,17312,2011-03-15,2011-03-22,2011-03-27,3578.00,1,3578.00
SO44201,BK-R93R-52,12254,2011-03-16,2011-03-23,2011-03-28,3578.00,1,3578.00
SO44202,BK-R93R-44,28159,2011-03-16,2011-03-23,2011-03-28,3578.00,1,3578.00
SO44203,BK-R93R-48,28149,2011-03-16,2011-03-23,2011-03-28,3578.00,1,3578.00
SO44204,BK-R50B-62,14580,2011-03-16,2011-03-23,2011-03-28,699.00,1,699.00
SO44205,BK-R93R-48,17285,2011-03-16,2011-03-23,2011-03-28,3578.00,1,3578.00
SO44206,BK-M82S-48,11250,2011-03-17,2011-03-24,2011-03-29,3400.00,1,3400.00
SO44207,BK-R93R-52,28162,2011-03-17,2011-03-24,2011-03-29,3578.00,1,3578.00
SO44208,BK-M82S-48,25879,2011-03-17,2011-03-24,2011-03-29,3400.00,1,3400.00
SO44209,BK-R93R-44,17257,2011-03-17,2011-03-24,2011-03-29,3578.00,1,3578.00
SO44210,BK-R93R-62,13783,2011-03-18,2011-03-25,2011-03-30,3578.00,1,3578.00
SO44211,BK-R93R-52,28154,2011-03-18,2011-03-25,2011-03-30,3578.00,1,3578.00
SO44212,BK-R93R-48,28170,2011-03-18,2011-03-25,2011-03-30,3578.00,1,3578.00
SO44213,BK-R93R-62,17351,2011-03-18,2011-03-25,2011-03-30,3578.00,1,3578.00
SO44214,BK-R93R-44,17332,2011-03-18,2011-03-25,2011-03-30,3578.00,1,3578.00
SO44215,BK-R93R-48,28180,2011-03-19,2011-03-26,2011-03-31,3578.00,1,3578.00
SO44216,BK-R93R-56,13560,2011-03-19,2011-03-26,2011-03-31,3578.00,1,3578.00
SO44217,BK-R93R-62,28148,2011-03-19,2011-03-26,2011-03-31,3578.00,1,3578.00
SO44218,BK-R93R-44,22109,2011-03-19,2011-03-26,2011-03-31,3578.00,1,3578.00
SO44219,BK-R50B-44,14590,2011-03-19,2011-03-26,2011-03-31,699.00,1,699.00
SO44220,BK-M82S-42,11060,2011-03-19,2011-03-26,2011-03-31,3400.00,1,3400.00
SO44221,BK-R93R-56,17255,2011-03-19,2011-03-26,2011-03-31,3578.00,1,3578.00
SO44222,BK-R93R-44,17258,2011-03-19,2011-03-26,2011-03-31,3578.00,1,3578.00
SO44223,BK-R93R-62,13847,2011-03-20,2011-03-27,2011-04-01,3578.00,1,3578.00
SO44224,BK-R93R-56,28166,2011-03-20,2011-03-27,2011-04-01,3578.00,1,3578.00
SO44225,BK-R50R-60,20060,2011-03-21,2011-03-28,2011-04-02,699.00,1,699.00
SO44226,BK-R93R-52,12255,2011-03-21,2011-03-28,2011-04-02,3578.00,1,3578.00
SO44227,BK-M82B-42,28401,2011-03-21,2011-03-28,2011-04-02,3375.00,1,3375.00
SO44228,BK-M82S-38,11333,2011-03-21,2011-03-28,2011-04-02,3400.00,1,3400.00
SO44229,BK-M82S-38,25886,2011-03-21,2011-03-28,2011-04-02,3400.00,1,3400.00
SO44230,BK-R93R-48,17241,2011-03-21,2011-03-28,2011-04-02,3578.00,1,3578.00
SO44231,BK-R50B-60,17973,2011-03-21,2011-03-28,2011-04-02,699.00,1,699.00
SO44232,BK-R93R-48,17334,2011-03-21,2011-03-28,2011-04-02,3578.00,1,3578.00
SO44233,BK-R93R-62,13841,2011-03-22,2011-03-29,2011-04-03,3578.00,1,3578.00
SO44234,BK-R93R-48,28184,2011-03-22,2011-03-29,2011-04-03,3578.00,1,3578.00
SO44235,BK-R93R-52,22117,2011-03-22,2011-03-29,2011-04-03,3578.00,1,3578.00
SO44236,BK-R93R-48,28191,2011-03-22,2011-03-29,2011-04-03,3578.00,1,3578.00
SO44237,BK-R93R-62,17056,2011-03-22,2011-03-29,2011-04-03,3578.00,1,3578.00
SO44238,BK-R93R-44,17079,2011-03-22,2011-03-29,2011-04-03,3578.00,1,3578.00
SO44239,BK-R93R-44,12217,2011-03-23,2011-03-30,2011-04-04,3578.00,1,3578.00
SO44240,BK-R93R-44,13580,2011-03-23,2011-03-30,2011-04-04,3578.00,1,3578.00
SO44241,BK-R93R-52,28155,2011-03-23,2011-03-30,2011-04-04,3578.00,1,3578.00
SO44242,BK-R93R-52,28163,2011-03-23,2011-03-30,2011-04-04,3578.00,1,3578.00
SO44243,BK-R93R-48,17278,2011-03-23,2011-03-30,2011-04-04,3578.00,1,3578.00
SO44244,BK-R93R-48,17329,2011-03-23,2011-03-30,2011-04-04,3578.00,1,3578.00
SO44245,BK-R50R-52,25556,2011-03-23,2011-03-30,2011-04-04,699.00,1,699.00
SO44246,BK-R93R-48,12219,2011-03-24,2011-03-31,2011-04-05,3578.00,1,3578.00
SO44247,BK-R93R-62,17233,2011-03-24,2011-03-31,2011-04-05,3578.00,1,3578.00
SO44248,BK-R93R-52,17240,2011-03-24,2011-03-31,2011-04-05,3578.00,1,3578.00
SO44249,BK-R93R-52,13845,2011-03-25,2011-04-01,2011-04-06,3578.00,1,3578.00
SO44250,BK-R93R-48,28167,2011-03-25,2011-04-01,2011-04-06,3578.00,1,3578.00
SO44251,BK-R93R-44,28190,2011-03-25,2011-04-01,2011-04-06,3578.00,1,3578.00
SO44252,BK-R93R-48,13777,2011-03-26,2011-04-02,2011-04-07,3578.00,1,3578.00
SO44253,BK-R93R-62,28099,2011-03-26,2011-04-02,2011-04-07,3578.00,1,3578.00
SO44254,BK-R93R-56,28142,2011-03-26,2011-04-02,2011-04-07,3578.00,1,3578.00
SO44255,BK-R50B-48,14585,2011-03-26,2011-04-02,2011-04-07,699.00,1,699.00
SO44256,BK-R93R-48,17232,2011-03-26,2011-04-02,2011-04-07,3578.00,1,3578.00
SO44257,BK-R93R-52,12212,2011-03-27,2011-04-03,2011-04-08,3578.00,1,3578.00
SO44258,BK-R93R-62,13579,2011-03-27,2011-04-03,2011-04-08,3578.00,1,3578.00
SO44259,BK-R93R-48,28171,2011-03-27,2011-04-03,2011-04-08,3578.00,1,3578.00
SO44260,BK-R93R-48,28194,2011-03-27,2011-04-03,2011-04-08,3578.00,1,3578.00
SO44261,BK-R93R-48,22112,2011-03-27,2011-04-03,2011-04-08,3578.00,1,3578.00
SO44262,BK-R50R-60,20149,2011-03-27,2011-04-03,2011-04-08,699.00,1,699.00
SO44263,BK-R93R-62,17279,2011-03-27,2011-04-03,2011-04-08,3578.00,1,3578.00
SO44264,BK-R93R-52,17286,2011-03-27,2011-04-03,2011-04-08,3578.00,1,3578.00
SO44265,BK-R50R-58,25557,2011-03-27,2011-04-03,2011-04-08,699.00,1,699.00
SO44266,BK-R50B-62,25559,2011-03-27,2011-04-03,2011-04-08,699.00,1,699.00
SO44267,BK-R50B-62,19339,2011-03-28,2011-04-04,2011-04-09,699.00,1,699.00
SO44268,BK-R93R-48,13820,2011-03-28,2011-04-04,2011-04-09,3578.00,1,3578.00
SO44269,BK-R50R-44,14589,2011-03-29,2011-04-05,2011-04-10,699.00,1,699.00
SO44270,BK-R93R-56,13794,2011-03-30,2011-04-06,2011-04-11,3578.00,1,3578.00
SO44271,BK-R93R-56,13846,2011-03-30,2011-04-06,2011-04-11,3578.00,1,3578.00
SO44272,BK-R93R-44,12256,2011-03-30,2011-04-06,2011-04-11,3578.00,1,3578.00
SO44273,BK-R93R-44,28147,2011-03-30,2011-04-06,2011-04-11,3578.00,1,3578.00
SO44274,BK-R93R-56,28152,2011-03-30,2011-04-06,2011-04-11,3578.00,1,3578.00
SO44275,BK-R93R-44,17256,2011-03-30,2011-04-06,2011-04-11,3578.00,1,3578.00
SO44276,BK-R93R-52,17277,2011-03-30,2011-04-06,2011-04-11,3578.00,1,3578.00
SO44277,BK-R93R-44,17288,2011-03-30,2011-04-06,2011-04-11,3578.00,1,3578.00
SO44278,BK-R93R-62,17293,2011-03-30,2011-04-06,2011-04-11,3578.00,1,3578.00
SO44279,BK-R93R-52,17326,2011-03-30,2011-04-06,2011-04-11,3578.00,1,3578.00
SO44320,BK-R93R-56,14429,2011-03-31,2011-04-07,2011-04-12,3578.00,1,3578.00
SO44321,BK-R93R-44,28222,2011-03-31,2011-04-07,2011-04-12,3578.00,1,3578.00
SO44322,BK-R50R-48,17975,2011-03-31,2011-04-07,2011-04-12,699.00,1,699.00
SO44323,BK-M82S-38,11072,2011-03-31,2011-04-07,2011-04-12,3400.00,1,3400.00
SO44324,BK-R93R-44,12267,2011-04-01,2011-04-08,2011-04-13,3578.00,1,3578.00
SO44325,BK-M82B-48,11095,2011-04-01,2011-04-08,2011-04-13,3375.00,1,3375.00
SO44326,BK-R93R-48,17728,2011-04-01,2011-04-08,2011-04-13,3578.00,1,3578.00
SO44327,BK-R93R-56,28598,2011-04-02,2011-04-09,2011-04-14,3578.00,1,3578.00
SO44328,BK-R93R-62,17921,2011-04-02,2011-04-09,2011-04-14,3578.00,1,3578.00
SO44329,BK-R93R-44,17904,2011-04-02,2011-04-09,2011-04-14,3578.00,1,3578.00
SO44330,BK-R93R-48,28199,2011-04-02,2011-04-09,2011-04-14,3578.00,1,3578.00
SO44331,BK-R93R-44,28257,2011-04-03,2011-04-10,2011-04-15,3578.00,1,3578.00
SO44332,BK-R93R-62,17510,2011-04-03,2011-04-10,2011-04-15,3578.00,1,3578.00
SO44333,BK-M82S-42,11343,2011-04-04,2011-04-11,2011-04-16,3400.00,1,3400.00
SO44334,BK-R93R-44,28273,2011-04-04,2011-04-11,2011-04-16,3578.00,1,3578.00
SO44335,BK-R50R-62,20165,2011-04-04,2011-04-11,2011-04-16,699.00,1,699.00
SO44336,BK-M82S-42,25895,2011-04-04,2011-04-11,2011-04-16,3400.00,1,3400.00
SO44337,BK-M82B-48,11097,2011-04-04,2011-04-11,2011-04-16,3375.00,1,3375.00
SO44338,BK-R93R-56,18188,2011-04-04,2011-04-11,2011-04-16,3578.00,1,3578.00
SO44339,BK-R93R-44,18189,2011-04-04,2011-04-11,2011-04-16,3578.00,1,3578.00
SO44340,BK-R93R-56,17354,2011-04-04,2011-04-11,2011-04-16,3578.00,1,3578.00
SO44341,BK-M82B-38,25905,2011-04-05,2011-04-12,2011-04-17,3375.00,1,3375.00
SO44342,BK-R50R-58,14610,2011-04-05,2011-04-12,2011-04-17,699.00,1,699.00
SO44343,BK-R93R-56,17920,2011-04-05,2011-04-12,2011-04-17,3578.00,1,3578.00
SO44344,BK-R93R-62,14427,2011-04-06,2011-04-13,2011-04-18,3578.00,1,3578.00
SO44345,BK-R93R-52,28200,2011-04-06,2011-04-13,2011-04-18,3578.00,1,3578.00
SO44346,BK-R50B-62,14602,2011-04-06,2011-04-13,2011-04-18,699.00,1,699.00
SO44347,BK-R93R-48,17911,2011-04-06,2011-04-13,2011-04-18,3578.00,1,3578.00
SO44348,BK-R93R-52,14159,2011-04-07,2011-04-14,2011-04-19,3578.00,1,3578.00
SO44349,BK-R93R-44,28243,2011-04-07,2011-04-14,2011-04-19,3578.00,1,3578.00
SO44350,BK-R93R-48,28244,2011-04-07,2011-04-14,2011-04-19,3578.00,1,3578.00
SO44351,BK-R93R-56,28271,2011-04-07,2011-04-14,2011-04-19,3578.00,1,3578.00
SO44352,BK-R93R-44,28297,2011-04-07,2011-04-14,2011-04-19,3578.00,1,3578.00
SO44353,BK-R50R-44,14591,2011-04-07,2011-04-14,2011-04-19,699.00,1,699.00
SO44354,BK-R50B-62,14603,2011-04-07,2011-04-14,2011-04-19,699.00,1,699.00
SO44355,BK-M82S-48,11093,2011-04-07,2011-04-14,2011-04-19,3400.00,1,3400.00
SO44356,BK-M82S-42,11099,2011-04-07,2011-04-14,2011-04-19,3400.00,1,3400.00
SO44357,BK-R93R-62,17511,2011-04-07,2011-04-14,2011-04-19,3578.00,1,3578.00
SO44358,BK-R93R-62,17732,2011-04-07,2011-04-14,2011-04-19,3578.00,1,3578.00
SO44359,BK-R93R-44,14525,2011-04-08,2011-04-15,2011-04-20,3578.00,1,3578.00
SO44360,BK-R93R-44,14158,2011-04-08,2011-04-15,2011-04-20,3578.00,1,3578.00
SO44361,BK-R93R-62,13686,2011-04-08,2011-04-15,2011-04-20,3578.00,1,3578.00
SO44362,BK-R93R-62,28259,2011-04-08,2011-04-15,2011-04-20,3578.00,1,3578.00
SO44363,BK-R93R-48,28285,2011-04-08,2011-04-15,2011-04-20,3578.00,1,3578.00
SO44364,BK-M82B-38,11092,2011-04-08,2011-04-15,2011-04-20,3375.00,1,3375.00
SO44365,BK-R93R-52,17912,2011-04-08,2011-04-15,2011-04-20,3578.00,1,3578.00
SO44366,BK-R93R-52,17502,2011-04-08,2011-04-15,2011-04-20,3578.00,1,3578.00
SO44367,BK-R50R-48,25562,2011-04-08,2011-04-15,2011-04-20,699.00,1,699.00
SO44368,BK-R93R-56,14150,2011-04-09,2011-04-16,2011-04-21,3578.00,1,3578.00
SO44369,BK-R93R-62,28250,2011-04-09,2011-04-16,2011-04-21,3578.00,1,3578.00
SO44370,BK-R93R-52,18193,2011-04-09,2011-04-16,2011-04-21,3578.00,1,3578.00
SO44371,BK-R93R-44,17514,2011-04-09,2011-04-16,2011-04-21,3578.00,1,3578.00
SO44372,BK-R93R-62,17736,2011-04-09,2011-04-16,2011-04-21,3578.00,1,3578.00
SO44373,BK-R93R-62,13767,2011-04-10,2011-04-17,2011-04-22,3578.00,1,3578.00
SO44374,BK-R93R-62,14157,2011-04-10,2011-04-17,2011-04-22,3578.00,1,3578.00
SO44375,BK-R93R-62,14183,2011-04-10,2011-04-17,2011-04-22,3578.00,1,3578.00
SO44376,BK-M82B-42,29399,2011-04-10,2011-04-17,2011-04-22,3375.00,1,3375.00
SO44377,BK-R93R-62,28234,2011-04-10,2011-04-17,2011-04-22,3578.00,1,3578.00
SO44378,BK-M82B-42,25903,2011-04-10,2011-04-17,2011-04-22,3375.00,1,3375.00
SO44379,BK-M82B-48,11080,2011-04-10,2011-04-17,2011-04-22,3375.00,1,3375.00
SO44380,BK-R93R-62,17915,2011-04-10,2011-04-17,2011-04-22,3578.00,1,3578.00
SO44381,BK-R93R-52,14191,2011-04-11,2011-04-18,2011-04-23,3578.00,1,3578.00
SO44382,BK-M82S-48,11341,2011-04-11,2011-04-18,2011-04-23,3400.00,1,3400.00
SO44383,BK-R93R-62,28268,2011-04-11,2011-04-18,2011-04-23,3578.00,1,3578.00
SO44384,BK-R93R-44,28296,2011-04-11,2011-04-18,2011-04-23,3578.00,1,3578.00
SO44385,BK-R93R-56,28298,2011-04-11,2011-04-18,2011-04-23,3578.00,1,3578.00
SO44386,BK-R93R-48,28587,2011-04-11,2011-04-18,2011-04-23,3578.00,1,3578.00
SO44387,BK-M82B-48,11096,2011-04-11,2011-04-18,2011-04-23,3375.00,1,3375.00
SO44388,BK-R93R-62,17924,2011-04-11,2011-04-18,2011-04-23,3578.00,1,3578.00
SO44389,BK-R93R-52,17925,2011-04-11,2011-04-18,2011-04-23,3578.00,1,3578.00
SO44390,BK-R93R-56,17353,2011-04-11,2011-04-18,2011-04-23,3578.00,1,3578.00
SO44391,BK-R93R-52,17730,2011-04-11,2011-04-18,2011-04-23,3578.00,1,3578.00
SO44392,BK-R93R-56,17910,2011-04-11,2011-04-18,2011-04-23,3578.00,1,3578.00
SO44393,BK-M82S-42,29398,2011-04-12,2011-04-19,2011-04-24,3400.00,1,3400.00
SO44394,BK-R93R-52,28246,2011-04-12,2011-04-19,2011-04-24,3578.00,1,3578.00
SO44395,BK-R93R-56,28339,2011-04-12,2011-04-19,2011-04-24,3578.00,1,3578.00
SO44396,BK-M82S-42,25901,2011-04-12,2011-04-19,2011-04-24,3400.00,1,3400.00
SO44397,BK-R50R-52,14596,2011-04-12,2011-04-19,2011-04-24,699.00,1,699.00
SO44398,BK-R93R-48,17733,2011-04-12,2011-04-19,2011-04-24,3578.00,1,3578.00
SO44399,BK-R93R-44,28240,2011-04-13,2011-04-20,2011-04-25,3578.00,1,3578.00
SO44400,BK-R93R-48,28588,2011-04-13,2011-04-20,2011-04-25,3578.00,1,3578.00
SO44401,BK-R93R-48,17515,2011-04-13,2011-04-20,2011-04-25,3578.00,1,3578.00
SO44402,BK-R93R-56,13666,2011-04-14,2011-04-21,2011-04-26,3578.00,1,3578.00
SO44403,BK-M82B-44,19844,2011-04-14,2011-04-21,2011-04-26,3375.00,1,3375.00
SO44404,BK-R93R-56,28221,2011-04-15,2011-04-22,2011-04-27,3578.00,1,3578.00
SO44405,BK-R93R-62,28224,2011-04-15,2011-04-22,2011-04-27,3578.00,1,3578.00
SO44406,BK-R93R-52,28299,2011-04-15,2011-04-22,2011-04-27,3578.00,1,3578.00
SO44407,BK-M82B-48,11077,2011-04-15,2011-04-22,2011-04-27,3375.00,1,3375.00
SO44408,BK-M82B-48,11103,2011-04-15,2011-04-22,2011-04-27,3375.00,1,3375.00
SO44409,BK-R50R-58,25563,2011-04-15,2011-04-22,2011-04-27,699.00,1,699.00
SO44410,BK-R93R-62,28223,2011-04-16,2011-04-23,2011-04-28,3578.00,1,3578.00
SO44411,BK-R93R-48,28584,2011-04-16,2011-04-23,2011-04-28,3578.00,1,3578.00
SO44412,BK-M82B-42,11100,2011-04-16,2011-04-23,2011-04-28,3375.00,1,3375.00
SO44413,BK-R93R-62,13606,2011-04-17,2011-04-24,2011-04-29,3578.00,1,3578.00
SO44414,BK-R93R-44,28340,2011-04-17,2011-04-24,2011-04-29,3578.00,1,3578.00
SO44415,BK-R93R-48,28355,2011-04-17,2011-04-24,2011-04-29,3578.00,1,3578.00
SO44416,BK-M82S-42,11069,2011-04-17,2011-04-24,2011-04-29,3400.00,1,3400.00
SO44417,BK-R93R-44,17917,2011-04-17,2011-04-24,2011-04-29,3578.00,1,3578.00
SO44418,BK-R93R-44,17919,2011-04-17,2011-04-24,2011-04-29,3578.00,1,3578.00
SO44419,BK-R93R-62,17352,2011-04-17,2011-04-24,2011-04-29,3578.00,1,3578.00
SO44420,BK-R93R-44,17512,2011-04-17,2011-04-24,2011-04-29,3578.00,1,3578.00
SO44421,BK-R93R-52,13607,2011-04-18,2011-04-25,2011-04-30,3578.00,1,3578.00
SO44422,BK-R50R-44,19353,2011-04-18,2011-04-25,2011-04-30,699.00,1,699.00
SO44423,BK-R93R-52,28586,2011-04-18,2011-04-25,2011-04-30,3578.00,1,3578.00
SO44424,BK-R93R-48,17916,2011-04-18,2011-04-25,2011-04-30,3578.00,1,3578.00
SO44425,BK-R93R-44,17504,2011-04-18,2011-04-25,2011-04-30,3578.00,1,3578.00
SO44426,BK-R93R-56,13770,2011-04-19,2011-04-26,2011-05-01,3578.00,1,3578.00
SO44427,BK-R93R-56,14146,2011-04-19,2011-04-26,2011-05-01,3578.00,1,3578.00
SO44428,BK-R93R-52,28362,2011-04-19,2011-04-26,2011-05-01,3578.00,1,3578.00
